Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[strain]	Characteristics[individual]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[genotype]	Characteristics[organism part]	Characteristics[sample group]	Characteristics[injury]	Characteristics[disease]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Performer	Protocol REF	Performer	Derived Array Data File	Factor Value[stimulus]	Factor Value[disease]	Factor Value[sample group]
CDL_0086	ERS18270157	SAMEA115289878	Mus musculus	C57BL/6J	CDL_0086	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0086	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0086	sequencing assay	ERX12028571	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0086_S121428_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0086_S121428_1.fastq.gz	ERR12654260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/060/ERR12654260/ERR12654260.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0086	ERS18270157	SAMEA115289878	Mus musculus	C57BL/6J	CDL_0086	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0086	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0086	sequencing assay	ERX12028571	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0086_S121428_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0086_S121428_1.fastq.gz	ERR12654261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/061/ERR12654261/ERR12654261.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0088	ERS18270158	SAMEA115289879	Mus musculus	C57BL/6J	CDL_0088	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0088	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0088	sequencing assay	ERX12028572	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0088_S121427_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0088_S121427_1.fastq.gz	ERR12654262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/062/ERR12654262/ERR12654262.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0088	ERS18270158	SAMEA115289879	Mus musculus	C57BL/6J	CDL_0088	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0088	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0088	sequencing assay	ERX12028572	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0088_S121427_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0088_S121427_1.fastq.gz	ERR12654263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/063/ERR12654263/ERR12654263.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0089	ERS18270159	SAMEA115289880	Mus musculus	C57BL/6J	CDL_0089	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0089	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0089	sequencing assay	ERX12028573	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0089_S121406_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0089_S121406_1.fastq.gz	ERR12654264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/064/ERR12654264/ERR12654264.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0089	ERS18270159	SAMEA115289880	Mus musculus	C57BL/6J	CDL_0089	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0089	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0089	sequencing assay	ERX12028573	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0089_S121406_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0089_S121406_1.fastq.gz	ERR12654265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/065/ERR12654265/ERR12654265.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0090	ERS18270160	SAMEA115289881	Mus musculus	C57BL/6J	CDL_0090	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0090	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0090	sequencing assay	ERX12028574	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0090_S121405_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0090_S121405_1.fastq.gz	ERR12654266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/066/ERR12654266/ERR12654266.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0090	ERS18270160	SAMEA115289881	Mus musculus	C57BL/6J	CDL_0090	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0090	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0090	sequencing assay	ERX12028574	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0090_S121405_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0090_S121405_1.fastq.gz	ERR12654267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/067/ERR12654267/ERR12654267.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0091	ERS18270161	SAMEA115289882	Mus musculus	C57BL/6J	CDL_0091	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0091	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0091	sequencing assay	ERX12028575	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0091_S121408_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0091_S121408_1.fastq.gz	ERR12654268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/068/ERR12654268/ERR12654268.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0091	ERS18270161	SAMEA115289882	Mus musculus	C57BL/6J	CDL_0091	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_HC	control (saline)	normal	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0091	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0091	sequencing assay	ERX12028575	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0091_S121408_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0091_S121408_1.fastq.gz	ERR12654269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/069/ERR12654269/ERR12654269.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	control (saline)	normal	TAA_HC
CDL_0116	ERS18270162	SAMEA115289883	Mus musculus	C57BL/6J	CDL_0116	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0116	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0116	sequencing assay	ERX12028576	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0116_S121407_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0116_S121407_1.fastq.gz	ERR12654270	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/070/ERR12654270/ERR12654270.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0116	ERS18270162	SAMEA115289883	Mus musculus	C57BL/6J	CDL_0116	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0116	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0116	sequencing assay	ERX12028576	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0116_S121407_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0116_S121407_1.fastq.gz	ERR12654271	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/071/ERR12654271/ERR12654271.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0117	ERS18270163	SAMEA115289884	Mus musculus	C57BL/6J	CDL_0117	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0117	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0117	sequencing assay	ERX12028577	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0117_S121410_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0117_S121410_1.fastq.gz	ERR12654272	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/072/ERR12654272/ERR12654272.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0117	ERS18270163	SAMEA115289884	Mus musculus	C57BL/6J	CDL_0117	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0117	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0117	sequencing assay	ERX12028577	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0117_S121410_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0117_S121410_1.fastq.gz	ERR12654273	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/073/ERR12654273/ERR12654273.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0118	ERS18270164	SAMEA115289885	Mus musculus	C57BL/6J	CDL_0118	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0118	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0118	sequencing assay	ERX12028578	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0118_S121409_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0118_S121409_1.fastq.gz	ERR12654274	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/074/ERR12654274/ERR12654274.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0118	ERS18270164	SAMEA115289885	Mus musculus	C57BL/6J	CDL_0118	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0118	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0118	sequencing assay	ERX12028578	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0118_S121409_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0118_S121409_1.fastq.gz	ERR12654275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/075/ERR12654275/ERR12654275.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0120	ERS18270165	SAMEA115289886	Mus musculus	C57BL/6J	CDL_0120	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0120	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0120	sequencing assay	ERX12028579	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0120_S121412_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0120_S121412_1.fastq.gz	ERR12654276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/076/ERR12654276/ERR12654276.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0120	ERS18270165	SAMEA115289886	Mus musculus	C57BL/6J	CDL_0120	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0120	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0120	sequencing assay	ERX12028579	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0120_S121412_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0120_S121412_1.fastq.gz	ERR12654277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/077/ERR12654277/ERR12654277.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0121	ERS18270166	SAMEA115289887	Mus musculus	C57BL/6J	CDL_0121	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0121	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0121	sequencing assay	ERX12028580	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0121_S121411_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0121_S121411_1.fastq.gz	ERR12654278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/078/ERR12654278/ERR12654278.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0121	ERS18270166	SAMEA115289887	Mus musculus	C57BL/6J	CDL_0121	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0121	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0121	sequencing assay	ERX12028580	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0121_S121411_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0121_S121411_1.fastq.gz	ERR12654279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/079/ERR12654279/ERR12654279.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0123	ERS18270167	SAMEA115289888	Mus musculus	C57BL/6J	CDL_0123	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0123	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0123	sequencing assay	ERX12028581	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0123_S121414_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0123_S121414_1.fastq.gz	ERR12654280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/080/ERR12654280/ERR12654280.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0123	ERS18270167	SAMEA115289888	Mus musculus	C57BL/6J	CDL_0123	22	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_CIR	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0123	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0123	sequencing assay	ERX12028581	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0123_S121414_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0123_S121414_1.fastq.gz	ERR12654281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/081/ERR12654281/ERR12654281.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_CIR
CDL_0124	ERS18270168	SAMEA115289889	Mus musculus	C57BL/6J	CDL_0124	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0124	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0124	sequencing assay	ERX12028582	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0124_S121413_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0124_S121413_1.fastq.gz	ERR12654282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/082/ERR12654282/ERR12654282.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0124	ERS18270168	SAMEA115289889	Mus musculus	C57BL/6J	CDL_0124	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0124	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0124	sequencing assay	ERX12028582	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0124_S121413_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0124_S121413_1.fastq.gz	ERR12654283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/083/ERR12654283/ERR12654283.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0125	ERS18270169	SAMEA115289890	Mus musculus	C57BL/6J	CDL_0125	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0125	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0125	sequencing assay	ERX12028583	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0125_S121416_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_5_CDL_0125_S121416_1.fastq.gz	ERR12654284	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/084/ERR12654284/ERR12654284.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
CDL_0125	ERS18270169	SAMEA115289890	Mus musculus	C57BL/6J	CDL_0125	23	week	EFO	UO_0000034	adult	male	wild type genotype	liver	TAA_R1	TAA-induced liver injury	liver fibrosis	organism part	P-MTAB-140705	Medical University of Vienna	P-MTAB-140709	Medical University of Vienna	P-MTAB-140706	Medical University of Vienna	P-MTAB-140707	The Biomedical Sequencing Facility	CDL_0125	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	not applicable	RNA-Seq	P-MTAB-140708	The Biomedical Sequencing Facility	CDL_0125	sequencing assay	ERX12028583	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0125_S121416_1.fastq.gz	220720_ST-J00104_0293_AHNY7WBBXY_6_CDL_0125_S121416_1.fastq.gz	ERR12654285	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/085/ERR12654285/ERR12654285.fastq.gz	P-MTAB-140711	The Biomedical Sequencing Facility	P-MTAB-140710	Medical University of Vienna	count_matrix_raw.csv	thioacetamide	liver fibrosis	TAA_R1
