"Length"	"GC"
"MGP_C57BL6NJ_G0024108"	1438	0.510431154381085
"MGP_C57BL6NJ_G0024109"	918	0.444444444444444
"MGP_C57BL6NJ_G0024110"	523	0.447418738049713
"MGP_C57BL6NJ_G0024111"	1025	0.442926829268293
"MGP_C57BL6NJ_G0024112"	1073	0.428704566635601
"MGP_C57BL6NJ_G0024113"	1033	0.450145208131655
"MGP_C57BL6NJ_G0024114"	1038	0.44990366088632
"MGP_C57BL6NJ_G0024115"	945	0.465608465608466
"MGP_C57BL6NJ_G0024116"	1551	0.477111540941328
"MGP_C57BL6NJ_G0024117"	3114	0.372832369942197
"MGP_C57BL6NJ_G0024118"	995	0.439195979899497
"MGP_C57BL6NJ_G0024119"	1000	0.432
"MGP_C57BL6NJ_G0024120"	1428	0.418767507002801
"MGP_C57BL6NJ_G0024121"	966	0.434782608695652
"MGP_C57BL6NJ_G0024122"	787	0.426937738246506
"MGP_C57BL6NJ_G0024123"	537	0.441340782122905
"MGP_C57BL6NJ_G0024124"	966	0.460662525879917
"MGP_C57BL6NJ_G0024125"	1235	0.441295546558704
"MGP_C57BL6NJ_G0024126"	993	0.458207452165156
"MGP_C57BL6NJ_G0024127"	1242	0.446859903381642
"MGP_C57BL6NJ_G0024128"	1258	0.451510333863275
"MGP_C57BL6NJ_G0024129"	941	0.477151965993624
"MGP_C57BL6NJ_G0024130"	1122	0.453654188948307
"MGP_C57BL6NJ_G0024131"	1118	0.415921288014311
"MGP_C57BL6NJ_G0024132"	1028	0.433852140077821
"MGP_C57BL6NJ_G0024133"	547	0.435100548446069
"MGP_C57BL6NJ_G0024134"	1992	0.235441767068273
"MGP_C57BL6NJ_G0024135"	972	0.447530864197531
"MGP_C57BL6NJ_G0024136"	1262	0.46513470681458
"MGP_C57BL6NJ_G0024137"	1358	0.442562592047128
"MGP_C57BL6NJ_G0024138"	942	0.430997876857749
"MGP_C57BL6NJ_G0024139"	1339	0.392083644510829
"MGP_C57BL6NJ_G0024140"	939	0.428115015974441
"MGP_C57BL6NJ_G0024141"	1079	0.406858202038925
"MGP_C57BL6NJ_G0024142"	1247	0.383319967923015
"MGP_C57BL6NJ_G0024143"	940	0.43936170212766
"MGP_C57BL6NJ_G0024144"	939	0.411075612353568
"MGP_C57BL6NJ_G0024145"	1117	0.321396598030439
"MGP_C57BL6NJ_G0024146"	1408	0.328835227272727
"MGP_C57BL6NJ_G0024147"	1308	0.334097859327217
"MGP_C57BL6NJ_G0024148"	207	0.42512077294686
"MGP_C57BL6NJ_G0024149"	90	0.4
"MGP_C57BL6NJ_G0024150"	646	0.374613003095975
"MGP_C57BL6NJ_G0024151"	1167	0.323050556983719
"MGP_C57BL6NJ_G0024152"	1137	0.328935795954266
"MGP_C57BL6NJ_G0024153"	1097	0.3281677301732
"MGP_C57BL6NJ_G0024154"	243	0.382716049382716
"MGP_C57BL6NJ_G0024155"	1592	0.446608040201005
"MGP_C57BL6NJ_G0024156"	1417	0.3712067748765
"MGP_C57BL6NJ_G0024157"	1416	0.367231638418079
"MGP_C57BL6NJ_G0024158"	901	0.389567147613762
"MGP_C57BL6NJ_G0024159"	658	0.425531914893617
"MGP_C57BL6NJ_G0024160"	1229	0.397884458909683
"MGP_C57BL6NJ_G0024161"	553	0.410488245931284
"MGP_C57BL6NJ_G0024162"	1268	0.367507886435331
"MGP_C57BL6NJ_G0024163"	1049	0.397521448999047
"MGP_C57BL6NJ_G0024164"	1825	0.413698630136986
"MGP_C57BL6NJ_G0024165"	2339	0.422402736212056
"MGP_C57BL6NJ_G0024166"	2159	0.468272348309403
"MGP_C57BL6NJ_G0024167"	873	0.474226804123711
"MGP_C57BL6NJ_G0024168"	2604	0.442396313364055
"MGP_C57BL6NJ_G0024169"	3675	0.419591836734694
"MGP_C57BL6NJ_G0024170"	6885	0.427886710239651
"MGP_C57BL6NJ_G0024171"	1824	0.456140350877193
"MGP_C57BL6NJ_G0024172"	3060	0.463398692810458
"MGP_C57BL6NJ_G0024173"	3284	0.442448233861145
"MGP_C57BL6NJ_G0024174"	2250	0.439555555555556
"MGP_C57BL6NJ_G0024175"	1910	0.429319371727749
"MGP_C57BL6NJ_G0024176"	3626	0.524820739106453
"MGP_C57BL6NJ_G0024177"	3853	0.473137814689852
"MGP_C57BL6NJ_G0024178"	8697	0.471426928826032
"MGP_C57BL6NJ_G0024179"	2768	0.486271676300578
"MGP_C57BL6NJ_G0024180"	1321	0.473126419379258
"MGP_C57BL6NJ_G0024181"	2905	0.470912220309811
"MGP_C57BL6NJ_G0024182"	7062	0.516567544604928
"MGP_C57BL6NJ_G0024183"	2692	0.490341753343239
"MGP_C57BL6NJ_G0024184"	3053	0.436619718309859
"MGP_C57BL6NJ_G0024185"	3732	0.479099678456592
"MGP_C57BL6NJ_G0024186"	4858	0.447920955125566
"MGP_C57BL6NJ_G0024187"	4560	0.423245614035088
"MGP_C57BL6NJ_G0024188"	5852	0.457108680792891
"MGP_C57BL6NJ_G0024189"	9165	0.492853246044735
"MGP_C57BL6NJ_G0024190"	4121	0.425624848337782
"MGP_C57BL6NJ_G0024191"	2891	0.461777931511588
"MGP_C57BL6NJ_G0024192"	1160	0.496551724137931
"MGP_C57BL6NJ_G0024193"	3348	0.600059737156511
"MGP_C57BL6NJ_G0024194"	3074	0.553675992192583
"MGP_C57BL6NJ_G0024195"	4764	0.598026868178002
"MGP_C57BL6NJ_G0024196"	2422	0.557803468208092
"MGP_C57BL6NJ_G0024197"	1726	0.555619930475087
"MGP_C57BL6NJ_G0024198"	2999	0.50916972324108
"MGP_C57BL6NJ_G0024199"	4008	0.567864271457086
"MGP_C57BL6NJ_G0024200"	976	0.549180327868853
"MGP_C57BL6NJ_G0024201"	2708	0.523633677991137
"MGP_C57BL6NJ_G0024202"	5098	0.571989015300118
"MGP_C57BL6NJ_G0024203"	949	0.575342465753425
"MGP_C57BL6NJ_G0024204"	518	0.523166023166023
"MGP_C57BL6NJ_G0024205"	4541	0.513763488218454
"MGP_C57BL6NJ_G0024206"	3690	0.549051490514905
"MGP_C57BL6NJ_G0024207"	1602	0.519350811485643
"MGP_C57BL6NJ_G0024208"	1269	0.531914893617021
"MGP_C57BL6NJ_G0024209"	5305	0.545900094250707
"MGP_C57BL6NJ_G0024210"	2569	0.49824834565979
"MGP_C57BL6NJ_G0024211"	3709	0.498247506066325
"MGP_C57BL6NJ_G0024212"	2278	0.53116769095698
"MGP_C57BL6NJ_G0024213"	2693	0.567768288154475
"MGP_C57BL6NJ_G0024214"	1384	0.632947976878613
"MGP_C57BL6NJ_G0024215"	2625	0.585904761904762
"MGP_C57BL6NJ_G0024216"	1560	0.6
"MGP_C57BL6NJ_G0024217"	6856	0.569865810968495
"MGP_C57BL6NJ_G0024218"	8594	0.475098906213637
"MGP_C57BL6NJ_G0024219"	1520	0.554605263157895
"MGP_C57BL6NJ_G0024220"	1999	0.555777888944472
"MGP_C57BL6NJ_G0024221"	522	0.53639846743295
"MGP_C57BL6NJ_G0024222"	7301	0.619778112587317
"MGP_C57BL6NJ_G0024223"	1106	0.544303797468354
"MGP_C57BL6NJ_G0024224"	12198	0.569437612723397
"MGP_C57BL6NJ_G0024225"	4093	0.60102614219399
"MGP_C57BL6NJ_G0024226"	4255	0.589424206815511
"MGP_C57BL6NJ_G0024227"	2445	0.589775051124744
"MGP_C57BL6NJ_G0024228"	1156	0.557958477508651
"MGP_C57BL6NJ_G0024229"	7410	0.577597840755736
"MGP_C57BL6NJ_G0024230"	1195	0.555648535564854
"MGP_C57BL6NJ_G0024231"	2126	0.573847601128881
"MGP_C57BL6NJ_G0024232"	840	0.575
"MGP_C57BL6NJ_G0024233"	2926	0.550580997949419
"MGP_C57BL6NJ_G0024234"	3796	0.614857744994731
"MGP_C57BL6NJ_G0024235"	1206	0.584577114427861
"MGP_C57BL6NJ_G0024236"	2663	0.550882463387157
"MGP_C57BL6NJ_G0024237"	1283	0.561964146531567
"MGP_C57BL6NJ_G0024238"	773	0.579560155239327
"MGP_C57BL6NJ_G0024239"	2606	0.491941673062164
"MGP_C57BL6NJ_G0024240"	6579	0.504939960480316
"MGP_C57BL6NJ_G0024241"	1190	0.577310924369748
"MGP_C57BL6NJ_G0024242"	1843	0.573521432447097
"MGP_C57BL6NJ_G0024243"	3002	0.534976682211859
"MGP_C57BL6NJ_G0024244"	7750	0.506064516129032
"MGP_C57BL6NJ_G0024245"	261	0.494252873563218
"MGP_C57BL6NJ_G0024246"	8079	0.485827453892809
"MGP_C57BL6NJ_G0024247"	2441	0.532158951249488
"MGP_C57BL6NJ_G0024248"	871	0.559127439724455
"MGP_C57BL6NJ_G0024249"	375	0.557333333333333
"MGP_C57BL6NJ_G0024250"	1896	0.518987341772152
"MGP_C57BL6NJ_G0024251"	4998	0.586234493797519
"MGP_C57BL6NJ_G0024252"	2779	0.524289312702411
"MGP_C57BL6NJ_G0024253"	8807	0.539230157829
"MGP_C57BL6NJ_G0024254"	3854	0.53918007265179
"MGP_C57BL6NJ_G0024255"	7324	0.482932823593665
"MGP_C57BL6NJ_G0024256"	6495	0.511624326404927
"MGP_C57BL6NJ_G0024257"	8581	0.499125975993474
"MGP_C57BL6NJ_G0024258"	1131	0.53315649867374
"MGP_C57BL6NJ_G0024259"	2721	0.57295112091143
"MGP_C57BL6NJ_G0024260"	1962	0.553516819571865
"MGP_C57BL6NJ_G0024261"	3128	0.589194373401535
"MGP_C57BL6NJ_G0024262"	1388	0.554755043227666
"MGP_C57BL6NJ_G0024263"	5669	0.603633797847945
"MGP_C57BL6NJ_G0024264"	3092	0.591849935316947
"MGP_C57BL6NJ_G0024265"	4926	0.630937880633374
"MGP_C57BL6NJ_G0024266"	771	0.51621271076524
"MGP_C57BL6NJ_G0024267"	794	0.5
"MGP_C57BL6NJ_G0024268"	3639	0.476229733443254
"MGP_C57BL6NJ_G0024269"	3001	0.490503165611463
"MGP_C57BL6NJ_G0024270"	994	0.492957746478873
"MGP_C57BL6NJ_G0024271"	1997	0.510766149223836
"MGP_C57BL6NJ_G0024272"	4509	0.510090929252606
"MGP_C57BL6NJ_G0024273"	6310	0.5
"MGP_C57BL6NJ_G0024274"	4946	0.510715729882734
"MGP_C57BL6NJ_G0024275"	1248	0.563301282051282
"MGP_C57BL6NJ_G0024276"	7315	0.479835953520164
"MGP_C57BL6NJ_G0024277"	1224	0.473039215686274
"MGP_C57BL6NJ_G0024278"	1218	0.522167487684729
"MGP_C57BL6NJ_G0024279"	3176	0.529596977329975
"MGP_C57BL6NJ_G0024280"	3224	0.550558312655087
"MGP_C57BL6NJ_G0024281"	3202	0.571205496564647
"MGP_C57BL6NJ_G0024282"	3110	0.559485530546624
"MGP_C57BL6NJ_G0024283"	6045	0.537965260545906
"MGP_C57BL6NJ_G0024284"	6015	0.499916874480466
"MGP_C57BL6NJ_G0024285"	2272	0.566021126760563
"MGP_C57BL6NJ_G0024286"	3070	0.382084690553746
"MGP_C57BL6NJ_G0024287"	4050	0.498765432098765
"MGP_C57BL6NJ_G0024288"	1253	0.288108539505188
"MGP_C57BL6NJ_G0024289"	5685	0.503781882145998
"MGP_C57BL6NJ_G0024290"	19024	0.440759041211102
"MGP_C57BL6NJ_G0024291"	4557	0.453807329383366
"MGP_C57BL6NJ_G0024292"	2661	0.458098459225855
"MGP_C57BL6NJ_G0024293"	1632	0.468137254901961
"MGP_C57BL6NJ_G0024294"	1429	0.440167949615115
"MGP_C57BL6NJ_G0024295"	4860	0.461934156378601
"MGP_C57BL6NJ_G0024296"	3810	0.418110236220472
"MGP_C57BL6NJ_G0024297"	1846	0.432827735644637
"MGP_C57BL6NJ_G0024298"	1556	0.428020565552699
"MGP_C57BL6NJ_G0024299"	5176	0.408616692426584
"MGP_C57BL6NJ_G0024300"	7375	0.434305084745763
"MGP_C57BL6NJ_G0024301"	2562	0.399297423887588
"MGP_C57BL6NJ_G0024302"	3499	0.447842240640183
"MGP_C57BL6NJ_G0024303"	3491	0.39157834431395
"MGP_C57BL6NJ_G0024304"	2005	0.377057356608479
"MGP_C57BL6NJ_G0024305"	1783	0.393718452047112
"MGP_C57BL6NJ_G0024306"	1780	0.379213483146067
"MGP_C57BL6NJ_G0024307"	1170	0.573504273504273
"MGP_C57BL6NJ_G0024308"	1311	0.582761250953471
"MGP_C57BL6NJ_G0024309"	1549	0.608779857972886
"MGP_C57BL6NJ_G0024310"	1748	0.578947368421053
"MGP_C57BL6NJ_G0024311"	1491	0.551307847082495
"MGP_C57BL6NJ_G0024312"	2305	0.58177874186551
"MGP_C57BL6NJ_G0024313"	2072	0.582046332046332
"MGP_C57BL6NJ_G0024314"	3308	0.560459492140266
"MGP_C57BL6NJ_G0024315"	5685	0.529815303430079
"MGP_C57BL6NJ_G0024316"	2251	0.581075077743225
"MGP_C57BL6NJ_G0024317"	3705	0.2472334682861
"MGP_C57BL6NJ_G0024318"	2087	0.589841878294202
"MGP_C57BL6NJ_G0024319"	1351	0.632864544781643
"MGP_C57BL6NJ_G0024320"	3977	0.628865979381443
"MGP_C57BL6NJ_G0024321"	2379	0.546027742749054
"MGP_C57BL6NJ_G0024322"	2212	0.527576853526221
"MGP_C57BL6NJ_G0024323"	4306	0.567812354853693
"MGP_C57BL6NJ_G0024324"	6816	0.538585680751174
"MGP_C57BL6NJ_G0024325"	3066	0.506523157208089
"MGP_C57BL6NJ_G0024326"	2992	0.564171122994652
"MGP_C57BL6NJ_G0024327"	2147	0.538425710293433
"MGP_C57BL6NJ_G0024328"	1054	0.53415559772296
"MGP_C57BL6NJ_G0024329"	3876	0.532249742002064
"MGP_C57BL6NJ_G0024330"	4895	0.588355464759959
"MGP_C57BL6NJ_G0024331"	7041	0.604459593807698
"MGP_C57BL6NJ_G0024332"	1236	0.682847896440129
"MGP_C57BL6NJ_G0024333"	8227	0.526801993436246
"MGP_C57BL6NJ_G0024334"	7279	0.528094518477813
"MGP_C57BL6NJ_G0024335"	755	0.527152317880795
"MGP_C57BL6NJ_G0024336"	404	0.608910891089109
"MGP_C57BL6NJ_G0024337"	2963	0.574417819777253
"MGP_C57BL6NJ_G0024338"	2565	0.486159844054581
"MGP_C57BL6NJ_G0024339"	2511	0.582636399840701
"MGP_C57BL6NJ_G0024340"	2298	0.54786771105309
"MGP_C57BL6NJ_G0024341"	2661	0.581360390830515
"MGP_C57BL6NJ_G0024342"	1023	0.728250244379277
"MGP_C57BL6NJ_G0024343"	2303	0.584020842379505
"MGP_C57BL6NJ_G0024344"	1959	0.613067891781521
"MGP_C57BL6NJ_G0024345"	3353	0.58455114822547
"MGP_C57BL6NJ_G0024346"	2609	0.529321579149099
"MGP_C57BL6NJ_G0024347"	2906	0.535788024776325
"MGP_C57BL6NJ_G0024348"	3608	0.593126385809313
"MGP_C57BL6NJ_G0024349"	2429	0.490325236722931
"MGP_C57BL6NJ_G0024350"	1207	0.566694283347142
"MGP_C57BL6NJ_G0024351"	1029	0.554907677356657
"MGP_C57BL6NJ_G0024352"	474	0.59704641350211
"MGP_C57BL6NJ_G0024353"	1717	0.556202679091439
"MGP_C57BL6NJ_G0024354"	4008	0.572105788423154
"MGP_C57BL6NJ_G0024355"	1331	0.549962434259955
"MGP_C57BL6NJ_G0024356"	5294	0.542500944465433
"MGP_C57BL6NJ_G0024357"	1564	0.597826086956522
"MGP_C57BL6NJ_G0024358"	2520	0.561507936507937
"MGP_C57BL6NJ_G0024359"	2228	0.572262118491921
"MGP_C57BL6NJ_G0024360"	1014	0.482248520710059
"MGP_C57BL6NJ_G0024361"	1230	0.514634146341463
"MGP_C57BL6NJ_G0024362"	842	0.572446555819477
"MGP_C57BL6NJ_G0024363"	1859	0.554061323292093
"MGP_C57BL6NJ_G0024364"	5143	0.533151856892864
"MGP_C57BL6NJ_G0024365"	2095	0.548926014319809
"MGP_C57BL6NJ_G0024366"	2290	0.557205240174672
"MGP_C57BL6NJ_G0024367"	3688	0.533893709327549
"MGP_C57BL6NJ_G0024368"	3245	0.471802773497689
"MGP_C57BL6NJ_G0024369"	2571	0.426293271100739
"MGP_C57BL6NJ_G0024370"	453	0.479028697571744
"MGP_C57BL6NJ_G0024371"	3921	0.470798265748534
"MGP_C57BL6NJ_G0024372"	4434	0.447902571041949
"MGP_C57BL6NJ_G0024373"	4401	0.408316291751875
"MGP_C57BL6NJ_G0024374"	4118	0.440505099562895
"MGP_C57BL6NJ_G0024375"	6734	0.475200475200475
"MGP_C57BL6NJ_G0024376"	492	0.660569105691057
"MGP_C57BL6NJ_G0024377"	3562	0.456485120718697
"MGP_C57BL6NJ_G0024378"	4740	0.425527426160338
"MGP_C57BL6NJ_G0024379"	7222	0.469675990030462
"MGP_C57BL6NJ_G0024380"	630	0.471428571428571
"MGP_C57BL6NJ_G0024381"	2673	0.442947998503554
"MGP_C57BL6NJ_G0024382"	1640	0.458536585365854
"MGP_C57BL6NJ_G0024383"	1814	0.489525909592062
"MGP_C57BL6NJ_G0024384"	3476	0.493958573072497
"MGP_C57BL6NJ_G0024385"	5354	0.509152035861039
"MGP_C57BL6NJ_G0024386"	4335	0.522260668973472
"MGP_C57BL6NJ_G0024387"	4046	0.450321304992585
"MGP_C57BL6NJ_G0024388"	13328	0.399609843937575
"MGP_C57BL6NJ_G0024389"	1018	0.474459724950884
"MGP_C57BL6NJ_G0024390"	2986	0.572672471533825
"MGP_C57BL6NJ_G0024391"	4199	0.522743510359609
"MGP_C57BL6NJ_G0024392"	9280	0.575646551724138
"MGP_C57BL6NJ_G0024393"	3021	0.487255875537901
"MGP_C57BL6NJ_G0024394"	1797	0.509738452977184
"MGP_C57BL6NJ_G0024395"	5644	0.51293408929837
"MGP_C57BL6NJ_G0024396"	1759	0.514496873223422
"MGP_C57BL6NJ_G0024397"	9518	0.537928136163059
"MGP_C57BL6NJ_G0024398"	5322	0.482149567831642
"MGP_C57BL6NJ_G0024399"	3515	0.463442389758179
"MGP_C57BL6NJ_G0024400"	3265	0.584073506891271
"MGP_C57BL6NJ_G0024401"	4136	0.486218568665377
"MGP_C57BL6NJ_G0024402"	4206	0.46077032810271
"MGP_C57BL6NJ_G0024403"	2296	0.477787456445993
"MGP_C57BL6NJ_G0024404"	16992	0.455861581920904
"MGP_C57BL6NJ_G0024405"	5625	0.474133333333333
"MGP_C57BL6NJ_G0024406"	489	0.521472392638037
"MGP_C57BL6NJ_G0024407"	1711	0.50146113383986
"MGP_C57BL6NJ_G0024408"	3201	0.50952827241487
"MGP_C57BL6NJ_G0024409"	5672	0.507052186177715
"MGP_C57BL6NJ_G0024410"	12233	0.469631325104226
"MGP_C57BL6NJ_G0024411"	3910	0.563682864450128
"MGP_C57BL6NJ_G0024412"	19163	0.420863121640662
"MGP_C57BL6NJ_G0024413"	2060	0.483009708737864
"MGP_C57BL6NJ_G0024414"	2201	0.440708768741481
"MGP_C57BL6NJ_G0024415"	2198	0.393084622383985
"MGP_C57BL6NJ_G0024416"	3450	0.442898550724638
"MGP_C57BL6NJ_G0024417"	5624	0.55174253200569
"MGP_C57BL6NJ_G0024418"	5004	0.552358113509193
"MGP_C57BL6NJ_G0024419"	4213	0.465226679325896
"MGP_C57BL6NJ_G0024420"	4866	0.581381011097411
"MGP_C57BL6NJ_G0024421"	2869	0.407459044963402
"MGP_C57BL6NJ_G0024422"	3207	0.509510445899595
"MGP_C57BL6NJ_G0024423"	4689	0.463211772232885
"MGP_C57BL6NJ_G0024424"	2614	0.505355776587605
"MGP_C57BL6NJ_G0024425"	5346	0.515151515151515
"MGP_C57BL6NJ_G0024426"	3658	0.522143247676326
"MGP_C57BL6NJ_G0024427"	4587	0.519729670808807
"MGP_C57BL6NJ_G0024428"	854	0.546838407494145
"MGP_C57BL6NJ_G0024429"	1513	0.450099140779907
"MGP_C57BL6NJ_G0024430"	674	0.454005934718101
"MGP_C57BL6NJ_G0024431"	4697	0.436448797104535
"MGP_C57BL6NJ_G0024432"	2171	0.44633809304468
"MGP_C57BL6NJ_G0024433"	3574	0.468102965864578
"MGP_C57BL6NJ_G0024434"	2077	0.384207992296582
"MGP_C57BL6NJ_G0024435"	28816	0.421050805108273
"MGP_C57BL6NJ_G0024436"	3050	0.482950819672131
"MGP_C57BL6NJ_G0024437"	10094	0.503269268872598
"MGP_C57BL6NJ_G0024438"	4921	0.446860394228815
"MGP_C57BL6NJ_G0024439"	3479	0.468812877263582
"MGP_C57BL6NJ_G0024440"	5995	0.50325271059216
"MGP_C57BL6NJ_G0024441"	2020	0.521782178217822
"MGP_C57BL6NJ_G0024442"	2720	0.497794117647059
"MGP_C57BL6NJ_G0024443"	7899	0.404228383339663
"MGP_C57BL6NJ_G0024444"	6437	0.504427528351717
"MGP_C57BL6NJ_G0024445"	4116	0.446064139941691
"MGP_C57BL6NJ_G0024446"	5113	0.440250342264815
"MGP_C57BL6NJ_G0024447"	2125	0.430588235294118
"MGP_C57BL6NJ_G0024448"	1131	0.494252873563218
"MGP_C57BL6NJ_G0024449"	4074	0.433971526755032
"MGP_C57BL6NJ_G0024450"	2303	0.447242726877985
"MGP_C57BL6NJ_G0024451"	11017	0.413815013161478
"MGP_C57BL6NJ_G0024452"	1908	0.443920335429769
"MGP_C57BL6NJ_G0024453"	1967	0.486019318759532
"MGP_C57BL6NJ_G0024454"	2967	0.423323222109875
"MGP_C57BL6NJ_G0024455"	1346	0.416047548291233
"MGP_C57BL6NJ_G0024456"	5128	0.460608424336973
"MGP_C57BL6NJ_G0024457"	4056	0.407790927021696
"MGP_C57BL6NJ_G0024458"	11533	0.392005549293332
"MGP_C57BL6NJ_G0024459"	2476	0.48626817447496
"MGP_C57BL6NJ_G0024460"	2279	0.401053093462045
"MGP_C57BL6NJ_G0024461"	2438	0.444626743232158
"MGP_C57BL6NJ_G0024462"	1428	0.450980392156863
"MGP_C57BL6NJ_G0024463"	5077	0.506992318298208
"MGP_C57BL6NJ_G0024464"	644	0.515527950310559
"MGP_C57BL6NJ_G0024465"	2733	0.56860592755214
"MGP_C57BL6NJ_G0024466"	324	0.725308641975309
"MGP_C57BL6NJ_G0024467"	8919	0.43054154053145
"MGP_C57BL6NJ_G0024468"	2931	0.44489935175708
"MGP_C57BL6NJ_G0024469"	4231	0.447884660836682
"MGP_C57BL6NJ_G0024470"	778	0.475578406169666
"MGP_C57BL6NJ_G0024471"	1696	0.532429245283019
"MGP_C57BL6NJ_G0024472"	1856	0.48114224137931
"MGP_C57BL6NJ_G0024473"	2934	0.485344239945467
"MGP_C57BL6NJ_G0024474"	45	0.2
"MGP_C57BL6NJ_G0024475"	413	0.4818401937046
"MGP_C57BL6NJ_G0024476"	2737	0.628059919620022
"MGP_C57BL6NJ_G0024477"	5459	0.468400806008426
"MGP_C57BL6NJ_G0024478"	1142	0.491243432574431
"MGP_C57BL6NJ_G0024479"	3356	0.521752085816448
"MGP_C57BL6NJ_G0024480"	7462	0.521978021978022
"MGP_C57BL6NJ_G0024481"	1222	0.567103109656301
"MGP_C57BL6NJ_G0024482"	2683	0.604547148714126
"MGP_C57BL6NJ_G0024483"	7884	0.483130390664637
"MGP_C57BL6NJ_G0024484"	6886	0.483299448155678
"MGP_C57BL6NJ_G0024485"	1324	0.471299093655589
"MGP_C57BL6NJ_G0024486"	2712	0.520280235988201
"MGP_C57BL6NJ_G0024487"	3667	0.534769566403054
"MGP_C57BL6NJ_G0024488"	8504	0.453786453433678
"MGP_C57BL6NJ_G0024489"	690	0.491304347826087
"MGP_C57BL6NJ_G0024490"	2307	0.483745123537061
"MGP_C57BL6NJ_G0024491"	3830	0.45822454308094
"MGP_C57BL6NJ_G0024492"	972	0.48559670781893
"MGP_C57BL6NJ_G0024493"	5428	0.539793662490789
"MGP_C57BL6NJ_G0024494"	2077	0.614347616754935
"MGP_C57BL6NJ_G0024495"	3075	0.47479674796748
"MGP_C57BL6NJ_G0024496"	7261	0.49676353119405
"MGP_C57BL6NJ_G0024497"	2005	0.468329177057357
"MGP_C57BL6NJ_G0024498"	5375	0.525581395348837
"MGP_C57BL6NJ_G0024499"	759	0.557312252964427
"MGP_C57BL6NJ_G0024500"	1005	0.524378109452736
"MGP_C57BL6NJ_G0024501"	4087	0.465133349645217
"MGP_C57BL6NJ_G0024502"	988	0.444331983805668
"MGP_C57BL6NJ_G0024503"	1712	0.432242990654206
"MGP_C57BL6NJ_G0024504"	4392	0.482695810564663
"MGP_C57BL6NJ_G0024505"	2612	0.501531393568147
"MGP_C57BL6NJ_G0024506"	6315	0.568804433887569
"MGP_C57BL6NJ_G0024507"	1208	0.484271523178808
"MGP_C57BL6NJ_G0024508"	1406	0.418207681365576
"MGP_C57BL6NJ_G0024509"	2039	0.527709661598823
"MGP_C57BL6NJ_G0024510"	5518	0.457955781080101
"MGP_C57BL6NJ_G0024511"	1936	0.701962809917355
"MGP_C57BL6NJ_G0024512"	365	0.564383561643836
"MGP_C57BL6NJ_G0024513"	4254	0.491067230841561
"MGP_C57BL6NJ_G0024514"	4144	0.40226833976834
"MGP_C57BL6NJ_G0024515"	7383	0.415820127319518
"MGP_C57BL6NJ_G0024516"	4255	0.491891891891892
"MGP_C57BL6NJ_G0024517"	4521	0.480203494802035
"MGP_C57BL6NJ_G0024518"	1621	0.502776064157927
"MGP_C57BL6NJ_G0024519"	2553	0.45084214649432
"MGP_C57BL6NJ_G0024520"	2079	0.471861471861472
"MGP_C57BL6NJ_G0024521"	20792	0.428145440554059
"MGP_C57BL6NJ_G0024522"	742	0.587601078167116
"MGP_C57BL6NJ_G0024523"	2088	0.444444444444444
"MGP_C57BL6NJ_G0024524"	2150	0.417209302325581
"MGP_C57BL6NJ_G0024525"	5507	0.411294715816234
"MGP_C57BL6NJ_G0024526"	4138	0.419768003866602
"MGP_C57BL6NJ_G0024527"	5040	0.438293650793651
"MGP_C57BL6NJ_G0024528"	846	0.449172576832151
"MGP_C57BL6NJ_G0024529"	4504	0.436500888099467
"MGP_C57BL6NJ_G0024530"	2651	0.423236514522822
"MGP_C57BL6NJ_G0024531"	6730	0.487815750371471
"MGP_C57BL6NJ_G0024532"	10467	0.496512849909239
"MGP_C57BL6NJ_G0024533"	3209	0.470239950140231
"MGP_C57BL6NJ_G0024534"	10047	0.438737931720912
"MGP_C57BL6NJ_G0024535"	8016	0.406811377245509
"MGP_C57BL6NJ_G0024536"	7634	0.373591826041394
"MGP_C57BL6NJ_G0024537"	4475	0.488491620111732
"MGP_C57BL6NJ_G0024538"	1480	0.447972972972973
"MGP_C57BL6NJ_G0024539"	2257	0.388568896765618
"MGP_C57BL6NJ_G0024540"	3919	0.451645828017351
"MGP_C57BL6NJ_G0024541"	3477	0.450675870002876
"MGP_C57BL6NJ_G0024542"	4914	0.4000814000814
"MGP_C57BL6NJ_G0024543"	5374	0.440081875697804
"MGP_C57BL6NJ_G0024544"	3346	0.569934249850568
"MGP_C57BL6NJ_G0024545"	2661	0.481773769259677
"MGP_C57BL6NJ_G0024546"	4017	0.463778939507095
"MGP_C57BL6NJ_G0024547"	1247	0.454691259021652
"MGP_C57BL6NJ_G0024548"	3222	0.437926753569212
"MGP_C57BL6NJ_G0024549"	474	0.50210970464135
"MGP_C57BL6NJ_G0024550"	3855	0.384954604409857
"MGP_C57BL6NJ_G0024551"	4623	0.407311269738265
"MGP_C57BL6NJ_G0024552"	4050	0.384691358024691
"MGP_C57BL6NJ_G0024553"	10798	0.462030005556585
"MGP_C57BL6NJ_G0024554"	4599	0.365514242226571
"MGP_C57BL6NJ_G0024555"	837	0.425328554360812
"MGP_C57BL6NJ_G0024556"	1880	0.44468085106383
"MGP_C57BL6NJ_G0024557"	10369	0.431671327996914
"MGP_C57BL6NJ_G0024558"	3194	0.564495929868503
"MGP_C57BL6NJ_G0024559"	3867	0.43522110162917
"MGP_C57BL6NJ_G0024560"	3397	0.596702973211657
"MGP_C57BL6NJ_G0024561"	3336	0.462529976019185
